user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
EHA01550_bin.8.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_000235505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__Hungatella_A hathewayi_A	82.69	0.683	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	39.5	11	0.97829	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
EHA01550_bin.81.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Intestinibacillus;s__	N/A	N/A	N/A	N/A	N/A	GCF_900155735.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Intestinibacillus;s__Intestinibacillus massiliensis	78.06	0.02	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	52.55	11	0.9288	N/A
EHA01550_bin.82.fa	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	ANI	N/A	GCA_900541395.1, s__Mailhella merdigallinarum, 95.0, 81.09, 0.491; GCA_022510785.1, s__Mailhella sp022510785, 95.0, 79.94, 0.464; GCA_944324075.1, s__Mailhella excrementigallinarum, 95.0, 78.31, 0.263; GCF_900155525.1, s__Mailhella massiliensis, 95.0, 78.11, 0.206; GCA_910579055.1, s__Mailhella sp910579055, 95.0, 78.1, 0.244; GCA_944324615.1, s__Mailhella sp944324615, 95.0, 77.92, 0.195; GCA_944324995.1, s__Mailhella sp944324995, 95.0, 77.75, 0.213; GCA_017408905.1, s__Mailhella sp017408905, 95.0, 77.74, 0.162; GCA_905192935.1, s__Mailhella sp905192935, 95.0, 77.72, 0.205; GCA_905187505.1, s__Mailhella sp905187505, 95.0, 77.72, 0.197; GCA_019421865.1, s__Mailhella sp019421865, 95.0, 77.7, 0.177; GCA_023450535.1, s__Mailhella sp023450535, 95.0, 77.68, 0.214; GCA_944324575.1, s__Mailhella sp944324575, 95.0, 77.61, 0.167; GCA_902783285.1, s__Mailhella sp902783285, 95.0, 77.5, 0.138; GCA_900553065.1, s__Mailhella sp900553065, 95.0, 77.44, 0.175; GCA_019119045.1, s__Mailhella merdavium, 95.0, 77.43, 0.161; GCA_020741395.1, s__Mailhella massiliensis_A, 95.0, 77.41, 0.147; GCA_900770205.1, s__Mailhella sp900770205, 95.0, 77.38, 0.093; GCA_944322695.1, s__Mailhella sp944322695, 95.0, 77.37, 0.179; GCA_944324085.1, s__Mailhella sp944324085, 95.0, 77.29, 0.204; GCA_024404335.1, s__Mailhella sp024404335, 95.0, 77.18, 0.164; GCA_900555975.1, s__Mailhella sp900555975, 95.0, 77.16, 0.176; GCA_944322635.1, s__Mailhella sp944322635, 95.0, 77.01, 0.149; GCA_017411945.1, s__Mailhella sp017411945, 95.0, 76.98, 0.171; GCA_017522745.1, s__Mailhella sp017522745, 95.0, 76.81, 0.118; GCA_944323575.1, s__Mailhella sp944323575, 95.0, 76.74, 0.123; GCA_017940105.1, s__Mailhella sp017940105, 95.0, 76.55, 0.056; GCA_944324625.1, s__Mailhella sp944324625, 95.0, 76.06, 0.056; GCA_020024815.1, s__Mailhella sp020024815, 95.0, 75.7, 0.009; GCA_910577155.1, s__Mailhella sp910577155, 95.0, 75.59, 0.014; GCA_910578585.1, s__Mailhella sp910578585, 95.0, 75.39, 0.015; GCA_003512875.1, s__Mailhella sp003512875, 95.0, 75.25, 0.022	88.68	11	0.94538	N/A
EHA01550_bin.90.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	ANI	N/A	GCF_003479425.1, s__Butyricimonas sp003479425, 95.0, 79.24, 0.395; GCF_900184685.1, s__Butyricimonas sp900184685, 95.0, 78.96, 0.378; GCF_000379665.1, s__Butyricimonas synergistica, 95.0, 78.95, 0.329; GCA_900759925.1, s__Butyricimonas sp900759925, 95.0, 78.9, 0.34; GCA_944321125.1, s__Butyricimonas faecavium, 95.0, 78.6, 0.234; GCF_011927845.1, s__Butyricimonas paravirosa, 95.0, 78.57, 0.307; GCA_900761485.1, s__Butyricimonas sp900761485, 95.0, 78.55, 0.199; GCF_003991565.1, s__Butyricimonas faecalis, 95.0, 78.48, 0.278; GCF_014647335.1, s__Butyricimonas faecihominis, 95.0, 78.39, 0.324; GCA_025148635.1, s__Butyricimonas virosa, 95.0, 78.36, 0.318	64.11	11	0.97961	N/A
EHA01550_bin.93.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 81.38, 0.658; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 80.93, 0.603; GCA_905196875.1, s__Parabacteroides sp905196875, 95.0, 80.89, 0.564; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 80.8, 0.584; GCA_021204335.1, s__Parabacteroides sp021204335, 95.0, 80.72, 0.51; GCF_014647375.1, s__Parabacteroides faecis, 95.0, 80.72, 0.552; GCF_003480915.1, s__Parabacteroides sp003480915, 95.0, 80.65, 0.569; GCF_015550595.1, s__Parabacteroides sp900540715, 95.0, 80.61, 0.621; GCA_900760525.1, s__Parabacteroides sp900760525, 95.0, 78.36, 0.296; GCA_900552465.1, s__Parabacteroides sp900552465, 95.0, 78.34, 0.327; GCF_014287585.1, s__Parabacteroides sp014287585, 95.0, 78.33, 0.327; GCF_003363715.1, s__Parabacteroides acidifaciens, 95.0, 78.32, 0.33; GCA_025151045.1, s__Parabacteroides johnsonii, 95.0, 78.24, 0.294; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 78.22, 0.261; GCA_025151215.1, s__Parabacteroides merdae, 95.0, 78.2, 0.267; GCA_910577325.1, s__Parabacteroides sp910577325, 95.0, 78.13, 0.237; GCA_017937385.1, s__Parabacteroides sp017937385, 95.0, 77.9, 0.235; GCA_019411205.1, s__Parabacteroides sp019411205, 95.0, 77.84, 0.207; GCF_003473295.1, s__Parabacteroides sp003473295, 95.0, 77.84, 0.228; GCF_900186615.1, s__Parabacteroides bouchesdurhonensis, 95.0, 77.64, 0.151; GCF_900108035.1, s__Parabacteroides chinchillae, 95.0, 77.62, 0.134; GCA_900541965.1, s__Parabacteroides sp900541965, 95.0, 77.57, 0.213; GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 77.52, 0.151; GCA_019417325.1, s__Parabacteroides sp019417325, 95.0, 77.38, 0.237; GCA_017481945.1, s__Parabacteroides sp017481945, 95.0, 77.23, 0.1; GCF_000012845.1, s__Parabacteroides distasonis, 95.0, 77.23, 0.176; GCA_934725305.1, s__Parabacteroides sp934725305, 95.0, 77.18, 0.145; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 77.1, 0.127; GCA_017560165.1, s__Parabacteroides sp017560165, 95.0, 77.1, 0.063; GCA_015060925.1, s__Parabacteroides distasonis_B, 95.0, 77.03, 0.078; GCA_021531775.1, s__Parabacteroides sp004562445, 95.0, 76.8, 0.092; GCA_022009975.1, s__Parabacteroides sp900549585, 95.0, 76.76, 0.051; GCF_022809355.1, s__Parabacteroides faecavium, 95.0, 76.68, 0.113; GCA_944326775.1, s__Parabacteroides sp944326775, 95.0, 76.68, 0.074; GCA_022775005.1, s__Parabacteroides sp022775005, 95.0, 76.52, 0.072; GCA_900547435.1, s__Parabacteroides sp900547435, 95.0, 76.48, 0.055; GCA_019114945.1, s__Parabacteroides intestinigallinarum, 95.0, 76.44, 0.077; GCA_021531385.1, s__Parabacteroides distasonis_C, 95.0, 76.43, 0.074; GCA_900770835.1, s__Parabacteroides sp900770835, 95.0, 76.41, 0.072; GCA_934718155.1, s__Parabacteroides sp934718155, 95.0, 76.31, 0.089; GCF_023744375.1, s__Parabacteroides sp900548175, 95.0, 76.3, 0.116; GCA_020026285.1, s__Parabacteroides sp020026285, 95.0, 76.28, 0.062; GCA_019118725.1, s__Parabacteroides intestinavium, 95.0, 76.27, 0.059; GCA_900552415.1, s__Parabacteroides intestinipullorum, 95.0, 76.23, 0.048; GCA_944325345.1, s__Parabacteroides sp944325345, 95.0, 76.23, 0.068; GCA_944323815.1, s__Parabacteroides sp944323815, 95.0, 76.06, 0.092; GCA_944325335.1, s__Parabacteroides sp944325335, 95.0, 76.06, 0.068; GCF_002159645.1, s__Parabacteroides sp002159645, 95.0, 75.98, 0.06; GCA_944325355.1, s__Parabacteroides sp944325355, 95.0, 75.74, 0.039	42.46	11	0.98784	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
EHA01556_bin.103.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__JAAYQI01;s__	N/A	N/A	N/A	N/A	N/A	GCA_012519385.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__JAAYQI01;s__JAAYQI01 sp012519385	76.94	0.08	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	63.65	11	0.86446	N/A
EHA01556_bin.104.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	ANI	N/A	GCA_004340125.1, s__Harryflintia acetispora, 95.0, 78.76, 0.25; GCA_022793895.1, s__Harryflintia sp022793895, 95.0, 77.9, 0.2; GCA_022792175.1, s__Harryflintia sp022792175, 95.0, 77.82, 0.151	66.32	11	0.92522	N/A
EHA01556_bin.108.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCA_900547205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900547205	90.76	0.737	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	N/A	GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 81.08, 0.448; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 80.95, 0.506; GCF_024623065.1, s__Bacteroides acidifaciens, 95.0, 80.92, 0.405; GCF_002222615.2, s__Bacteroides caccae, 95.0, 80.84, 0.448; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 80.81, 0.551; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 80.72, 0.52; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 80.68, 0.488; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 80.65, 0.484; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 80.6, 0.455; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 80.52, 0.484; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 80.51, 0.41; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 80.49, 0.479; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 80.46, 0.487; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 80.15, 0.268; GCF_009193325.2, s__Bacteroides zhangwenhongii, 95.8579, 80.11, 0.411; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 80.08, 0.283; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 80.03, 0.392; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 79.95, 0.477; GCF_900106755.1, s__Bacteroides faecis, 95.0, 79.93, 0.452; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 79.91, 0.313; GCA_934716785.1, s__Bacteroides sp934716785, 95.0, 79.71, 0.286; GCA_019412865.1, s__Bacteroides sp019412865, 95.0, 79.58, 0.332; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 78.87, 0.294; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 78.77, 0.279; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 78.41, 0.273; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 78.11, 0.174; GCA_023426145.1, s__Bacteroides sp023426145, 95.0, 78.08, 0.165; GCA_000613465.1, s__Bacteroides nordii, 95.0, 77.68, 0.165; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.63, 0.163; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 77.57, 0.157; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 77.56, 0.144; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 77.56, 0.191; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.56, 0.203; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 77.53, 0.192; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 77.5, 0.162; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 77.49, 0.183; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 77.45, 0.195; GCF_019583405.1, s__Bacteroides fragilis_B, 95.0, 77.45, 0.193; GCA_025147485.1, s__Bacteroides uniformis, 95.0, 77.45, 0.144; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 77.44, 0.137; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 77.39, 0.156; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 77.39, 0.158; GCF_018390535.1, s__Bacteroides propionicigenes, 95.0, 77.39, 0.131; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.38, 0.135; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.36, 0.162; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 77.35, 0.165; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 77.31, 0.18; GCF_020091405.1, s__Bacteroides sp900552405, 95.0, 77.25, 0.182; GCA_945607605.1, s__Bacteroides sp945607605, 95.0, 77.25, 0.108; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 77.18, 0.129; GCA_021203515.1, s__Bacteroides sp021203515, 95.0, 77.16, 0.166; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 77.16, 0.133; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 77.15, 0.115; GCA_025147325.1, s__Bacteroides stercoris, 95.0, 77.15, 0.141; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 77.15, 0.156; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 77.13, 0.14; GCF_900241005.1, s__Bacteroides cutis, 95.0, 77.11, 0.126; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 77.1, 0.122; GCF_000499785.1, s__Bacteroides neonati, 95.0, 77.1, 0.132; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 77.07, 0.131; GCA_023458215.1, s__Bacteroides sp023458215, 95.0, 77.05, 0.137; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 77.05, 0.151; GCA_019416685.1, s__Bacteroides sp900762525, 95.0, 77.04, 0.162; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 77.04, 0.17; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 77.02, 0.111; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 77.01, 0.142; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 76.96, 0.153; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 76.95, 0.15; GCA_025146565.1, s__Bacteroides eggerthii, 95.0, 76.95, 0.139; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 76.89, 0.106; GCA_944322345.1, s__Bacteroides sp944322345, 95.0, 76.87, 0.109; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 76.86, 0.101; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 76.76, 0.097; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 76.62, 0.061; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 76.62, 0.108; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 76.54, 0.106; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 76.42, 0.08; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.19, 0.053; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.17, 0.058; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 76.13, 0.048; GCA_022648295.1, s__Bacteroides sp022648295, 95.0, 75.96, 0.067	44.79	11	0.99651	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
EHA01556_bin.109.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	93.01	11	0.61387	N/A
EHA01556_bin.11.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC136627;s__	N/A	N/A	N/A	N/A	N/A	GCA_910585935.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC136627;s__MGBC136627 sp910585935	81.22	0.494	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	92.63	11	0.93847	N/A
EHA01556_bin.110.fa	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	ANI	N/A	GCA_900553145.1, s__Bilophila sp900553145, 95.0, 78.14, 0.104; GCA_902373525.1, s__Bilophila sp902373525, 95.0, 78.13, 0.112; GCA_944326695.1, s__Bilophila faecipullorum, 95.0, 77.67, 0.114; GCF_000701705.1, s__Bilophila wadsworthia, 95.0, 77.62, 0.118; GCA_023403845.1, s__Bilophila sp023403845, 95.0, 77.41, 0.107; GCA_910585945.1, s__Bilophila sp910585945, 95.0, 76.84, 0.099; GCA_900550745.1, s__Bilophila sp900550745, 95.0, 76.75, 0.102	94.68	11	0.9198	N/A
EHA01556_bin.111.fa	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__	ANI	N/A	GCA_944391625.1, s__UBA7185 sp944391625, 95.0, 78.95, 0.302; GCA_017622155.1, s__UBA7185 sp017622155, 95.0, 78.87, 0.221; GCA_900556545.1, s__UBA7185 sp900556545, 95.0, 78.77, 0.336; GCA_900756555.1, s__UBA7185 sp900756555, 95.0, 78.66, 0.303; GCA_017383785.1, s__UBA7185 sp017383785, 95.0, 78.5, 0.23; GCA_017399005.1, s__UBA7185 sp017399005, 95.0, 78.38, 0.207; GCA_910585405.1, s__UBA7185 sp910585405, 95.0, 78.2, 0.216; GCA_017387265.1, s__UBA7185 sp017387265, 95.0, 78.01, 0.249; GCA_002491065.1, s__UBA7185 sp002491065, 95.0, 77.89, 0.233; GCA_017547685.1, s__UBA7185 sp017547685, 95.0, 77.64, 0.218	86.99	11	0.93931	Genome has more than 10.8% of markers with multiple hits
EHA01556_bin.114.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	N/A	N/A	N/A	N/A	N/A	GCA_003612625.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp003612625	76.63	0.089	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	taxonomic classification defined by topology and ANI	N/A	GCA_019114825.1, s__Anaerotruncus excrementipullorum, 95.0, 76.89, 0.095; GCA_023394255.1, s__Anaerotruncus sp023394255, 95.0, 76.55, 0.066; GCA_904398655.1, s__Anaerotruncus sp904398655, 95.0, 76.49, 0.059; GCF_900199635.1, s__Anaerotruncus massiliensis, 95.0, 76.45, 0.144; GCA_944385965.1, s__Anaerotruncus sp944385965, 95.0, 76.33, 0.059; GCF_010206195.1, s__Anaerotruncus colihominis_A, 95.0, 76.3, 0.085; GCA_014385085.1, s__Anaerotruncus sp014385085, 95.0, 76.28, 0.036; GCA_910586875.1, s__Anaerotruncus sp910586875, 95.0, 76.28, 0.057; GCF_900078395.1, s__Anaerotruncus rubiinfantis, 95.0, 76.27, 0.093; GCA_025146135.1, s__Anaerotruncus colihominis, 95.0, 76.18, 0.076; GCA_944387965.1, s__Anaerotruncus sp944387965, 95.0, 76.14, 0.078; GCF_900186535.1, s__Anaerotruncus massiliensis_A, 95.0, 76.11, 0.089; GCA_021770005.1, s__Anaerotruncus sp021770005, 95.0, 76.06, 0.074; GCF_000403395.2, s__Anaerotruncus sp000403395, 95.0, 75.93, 0.074	64.99	11	0.94825	N/A
EHA01556_bin.115.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	68.2	11	0.87208	N/A
EHA01556_bin.116.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900551775.1, s__Emergencia sp900551775, 95.0, 80.75, 0.527; GCA_902362805.1, s__Emergencia sp900066695, 95.0, 80.32, 0.559; GCF_900086585.1, s__Emergencia timonensis, 95.0, 80.22, 0.563; GCF_009936045.1, s__Emergencia sp009936045, 95.0, 78.16, 0.176; GCA_021769965.1, s__Emergencia sp021769965, 95.0, 77.83, 0.178; GCA_022767345.1, s__Emergencia sp022767345, 95.0, 77.82, 0.194; GCA_022767945.1, s__Emergencia sp022767945, 95.0, 77.67, 0.063; GCA_017522185.1, s__Emergencia sp017522185, 95.0, 77.52, 0.124; GCA_904420065.1, s__Emergencia sp904420065, 95.0, 77.47, 0.122; GCA_944388465.1, s__Emergencia sp944388465, 95.0, 76.93, 0.104	64.31	11	0.95627	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
EHA01556_bin.117.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA3830;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.68	11	0.64445	N/A
